Timestamp,Cinsiyet,Yas,Bolge,Egitim,soru1,soru2,soru3,soru4,soru5,soru6,soru7,soru8,soru9,soru10,parti
5/22/2018 1:26:49,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 1:30:30,Erkek,18-30,Ege,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 1:33:31,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 1:34:33,Erkek,18-30,Ege,Ön Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 1:35:14,Erkek,18-30,Akdeniz,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:35:23,Erkek,0-18,Ege,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:40:49,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 2:08:11,Erkek,50-60,İç Anadolu,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 2:10:00,Erkek,0-18,Marmara,Lise,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 2:13:28,Kadın,18-30,Marmara,Ön Lisans,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 2:20:46,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 2:27:47,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 2:32:07,Erkek,0-18,İç Anadolu,Ortaokul,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 6:52:38,Erkek,18-30,Güneydoğu,Ön Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 7:16:34,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Hayır,CHP
5/22/2018 8:42:07,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,CHP
5/22/2018 8:59:29,Erkek,30-50,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 9:43:30,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 10:48:44,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,AKP
5/22/2018 12:01:52,Erkek,18-30,İç Anadolu,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:02:09,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Hayır,MHP
5/22/2018 12:02:58,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:03:10,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,CHP
5/22/2018 12:03:28,Erkek,18-30,İç Anadolu,Ön Lisans,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 12:03:52,Erkek,0-18,Güneydoğu,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:04:09,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:04:22,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:04:26,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,CHP
5/22/2018 12:04:32,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:04:43,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:04:58,Erkek,18-30,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:05:12,Kadın,60+,Doğu Anadolu,İlkokul,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,HDP
5/22/2018 12:05:26,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,IYI PARTI
5/22/2018 12:05:30,Erkek,0-18,İç Anadolu,Lise,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:05:33,Kadın,0-18,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:05:38,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:05:50,Erkek,18-30,Ege,Ön Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:05:50,Erkek,18-30,İç Anadolu,Lisans,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 12:06:06,Erkek,0-18,Ege,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 12:06:43,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 12:06:48,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:07:02,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,AKP
5/22/2018 12:07:11,Erkek,18-30,Karadeniz,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,AKP
5/22/2018 12:07:12,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/22/2018 12:07:48,Erkek,0-18,Güneydoğu,Lise,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,Hayır,Hayır,AKP
5/22/2018 12:07:53,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:07:56,Erkek,0-18,Ege,Lise,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:07:58,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:08:00,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:08:26,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:08:30,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:08:36,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 12:08:57,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,Hayır,CHP
5/22/2018 12:09:02,Erkek,0-18,Marmara,Lisans,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 12:09:03,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:09:15,Erkek,18-30,Akdeniz,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,AKP
5/22/2018 12:09:23,Erkek,18-30,Ege,Lisans Üstü,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,DIĞER
5/22/2018 12:09:45,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:09:47,Kadın,18-30,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:10:24,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:10:25,Erkek,18-30,Ege,Lise,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,AKP
5/22/2018 12:10:40,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,DIĞER
5/22/2018 12:10:50,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:10:50,Erkek,18-30,Akdeniz,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,IYI PARTI
5/22/2018 12:10:59,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 12:10:59,Erkek,0-18,Ege,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:11:12,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:11:13,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,CHP
5/22/2018 12:11:13,Erkek,0-18,Ege,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:11:25,Erkek,18-30,Ege,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:11:58,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 12:12:02,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:12:05,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:12:14,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:12:23,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 12:12:27,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 12:12:28,Erkek,18-30,Marmara,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,DIĞER
5/22/2018 12:12:54,Erkek,18-30,Ege,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:12:56,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 12:12:59,Erkek,18-30,İç Anadolu,Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,AKP
5/22/2018 12:13:33,Erkek,18-30,Ege,Lise,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:13:41,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:13:58,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,IYI PARTI
5/22/2018 12:14:06,Erkek,18-30,İç Anadolu,Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 12:14:13,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,AKP
5/22/2018 12:14:16,Erkek,18-30,Marmara,Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:14:24,Erkek,18-30,Marmara,Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:15:14,Erkek,18-30,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Hayır,IYI PARTI
5/22/2018 12:15:14,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:15:53,Erkek,18-30,Ege,Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:16:04,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,CHP
5/22/2018 12:16:11,Erkek,18-30,Ege,Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,IYI PARTI
5/22/2018 12:16:25,Erkek,0-18,Marmara,Lisans Üstü,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,MHP
5/22/2018 12:17:10,Erkek,0-18,Marmara,Ortaokul,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,CHP
5/22/2018 12:17:25,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,AKP
5/22/2018 12:17:33,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Hayır,IYI PARTI
5/22/2018 12:17:44,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:17:51,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Hayır,Hayır,CHP
5/22/2018 12:19:26,Erkek,0-18,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:19:27,Erkek,18-30,Marmara,Lisans,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Hayır,CHP
5/22/2018 12:20:19,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:20:42,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 12:20:46,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 12:20:48,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:20:56,Kadın,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 12:21:16,Erkek,18-30,Marmara,Ön Lisans,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,MHP
5/22/2018 12:21:40,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:21:54,Erkek,0-18,Karadeniz,Lise,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 12:21:54,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,AKP
5/22/2018 12:22:46,Erkek,0-18,Akdeniz,Lise,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,HDP
5/22/2018 12:22:47,Erkek,0-18,Marmara,Lise,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:23:55,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:24:18,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:24:56,Erkek,18-30,Marmara,Ön Lisans,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:26:15,Erkek,18-30,Marmara,Lise,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,AKP
5/22/2018 12:26:22,Erkek,0-18,Ege,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:26:49,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,AKP
5/22/2018 12:27:05,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,IYI PARTI
5/22/2018 12:27:14,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:27:27,Erkek,18-30,Ege,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:27:30,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 12:27:53,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,MHP
5/22/2018 12:28:02,Erkek,30-50,Ege,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,DIĞER
5/22/2018 12:28:03,Erkek,18-30,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:28:11,Erkek,0-18,Akdeniz,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,DIĞER
5/22/2018 12:28:51,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 12:29:21,Erkek,0-18,Güneydoğu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:29:35,Erkek,0-18,Ege,Ortaokul,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:29:36,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:31:16,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,MHP
5/22/2018 12:31:53,Erkek,0-18,Marmara,Lise,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,DIĞER
5/22/2018 12:32:27,Erkek,0-18,İç Anadolu,Lise,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,MHP
5/22/2018 12:32:49,Kadın,0-18,İç Anadolu,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 12:33:01,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:34:14,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,IYI PARTI
5/22/2018 12:34:24,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Hayır,HDP
5/22/2018 12:35:05,Erkek,0-18,Ege,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:37:52,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 12:39:26,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,Hayır,DIĞER
5/22/2018 12:40:44,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,CHP
5/22/2018 12:46:31,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,AKP
5/22/2018 12:47:09,Erkek,18-30,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 12:48:32,Erkek,0-18,Ege,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 13:02:47,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 13:06:26,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,CHP
5/22/2018 13:07:06,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,DIĞER
5/22/2018 13:07:14,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 13:08:37,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 13:10:34,Erkek,18-30,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 13:11:22,Erkek,50-60,Marmara,İlkokul,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/22/2018 13:11:56,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,IYI PARTI
5/22/2018 13:12:09,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 13:12:16,Erkek,18-30,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,CHP
5/22/2018 13:12:50,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 13:13:18,Erkek,0-18,Marmara,Ortaokul,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 13:13:28,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 13:13:46,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 13:13:57,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,AKP
5/22/2018 13:14:13,Erkek,18-30,Marmara,Ön Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,DIĞER
5/22/2018 13:14:43,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 13:15:06,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,IYI PARTI
5/22/2018 13:15:11,Erkek,0-18,Ege,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Hayır,Hayır,AKP
5/22/2018 13:15:12,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,HDP
5/22/2018 13:16:48,Erkek,18-30,Karadeniz,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 13:17:09,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,DIĞER
5/22/2018 13:17:40,Erkek,18-30,Karadeniz,Ön Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 13:17:54,Erkek,18-30,Marmara,Ön Lisans,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,IYI PARTI
5/22/2018 13:18:21,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
