individualnumber,gender,city_code,dateofbirth
100313823,K,,1984.0
94423449,E,,1986.0
96277443,K,34.0,1971.0
19188814,E,17.0,1981.0
92703084,E,7.0,1955.0
98362437,E,6.0,1995.0
92971442,K,,1986.0
95116571,K,77.0,1978.0
95146629,E,48.0,1961.0
95858246,E,9.0,1979.0
99453956,E,35.0,1942.0
75618680,K,,1968.0
102213331,E,24.0,1984.0
100221182,K,35.0,1996.0
96541050,K,16.0,1996.0
93587135,K,16.0,1983.0
91978701,E,,1994.0
95889303,E,34.0,1985.0
92683283,K,,1996.0
87015488,K,34.0,1979.0
98483830,E,34.0,1985.0
92585565,E,7.0,1986.0
98126339,E,,1973.0
93345226,E,34.0,1984.0
92472145,K,35.0,1982.0
95870257,E,33.0,2000.0
97088267,E,17.0,1980.0
100867627,E,63.0,1994.0
98043099,K,17.0,1998.0
88563011,E,34.0,1969.0
93146221,E,,1986.0
94704083,E,6.0,1953.0
77346978,E,16.0,1977.0
101144835,E,7.0,1993.0
95664482,K,54.0,1977.0
96942791,K,54.0,1995.0
66191387,E,,1963.0
99435297,K,20.0,1992.0
60112082,K,,1973.0
99494332,K,11.0,1993.0
89224016,K,20.0,1964.0
89971115,E,27.0,1997.0
20268057,E,45.0,1968.0
98830391,K,21.0,1980.0
99598168,E,34.0,1994.0
100134720,K,33.0,1971.0
24151028,E,,1982.0
100703757,E,4.0,1996.0
80147076,E,35.0,1964.0
17950881,E,33.0,1970.0
94625064,K,,1984.0
98562563,K,,2001.0
101862488,K,26.0,1966.0
100109903,K,33.0,1972.0
99618682,E,38.0,1978.0
102083149,E,,1981.0
98218755,K,61.0,1993.0
98803086,E,,1973.0
96425407,K,34.0,1997.0
100118427,K,,1979.0
96296102,K,,1981.0
4031734,E,35.0,1965.0
97467761,E,,1972.0
96476509,K,35.0,1979.0
99793196,E,,1969.0
101490784,E,35.0,1989.0
101956536,K,11.0,2003.0
99022748,E,48.0,1986.0
94805961,K,41.0,1994.0
89231846,E,35.0,1965.0
93561380,E,,1990.0
95234090,E,34.0,1983.0
97999297,E,34.0,1983.0
95977702,E,33.0,1971.0
96513194,K,10.0,1984.0
93929128,K,34.0,1974.0
99529732,E,34.0,1992.0
86151053,K,,1995.0
94168713,K,21.0,1973.0
94209844,K,34.0,1984.0
81184801,E,7.0,1952.0
93755287,E,34.0,1995.0
101477162,E,1.0,1982.0
100633262,E,34.0,1968.0
94430219,K,,1957.0
94399509,E,,1978.0
95040448,K,,1986.0
96167979,K,,1961.0
100458626,K,38.0,1988.0
95296591,E,,1984.0
92710710,E,,1992.0
100183559,K,77.0,1964.0
98445330,E,7.0,1957.0
97321551,E,34.0,1995.0
53585297,E,6.0,1957.0
92981005,E,23.0,1981.0
97158089,K,1.0,2001.0
101090755,K,34.0,1996.0
100355055,K,35.0,1997.0
89620537,E,34.0,1963.0
99241390,K,1.0,1967.0
99836855,E,34.0,1977.0
18634867,E,1.0,1968.0
99339394,K,16.0,1996.0
89202400,E,,1981.0
88700371,K,,1989.0
93510543,E,34.0,1976.0
96921053,K,6.0,1978.0
92829024,K,35.0,1961.0
97845440,K,,1980.0
56718069,E,43.0,1953.0
94682080,K,21.0,1997.0
85540376,K,38.0,1960.0
96658874,K,16.0,1983.0
20724204,K,,1972.0
95674209,K,34.0,1958.0
94804758,K,,1970.0
97672863,K,,1981.0
94993098,K,,1967.0
100704369,E,,1983.0
42728427,K,6.0,1942.0
88444901,E,6.0,1956.0
101631080,K,9.0,1962.0
95305849,K,35.0,1982.0
95749251,E,38.0,1949.0
85350486,K,,1972.0
100721926,K,2.0,2002.0
96024991,K,7.0,1963.0
92597372,E,7.0,1955.0
92649820,K,,1991.0
96850905,E,,1980.0
94195732,K,35.0,1966.0
101050257,K,6.0,1970.0
94983289,K,6.0,1990.0
89177114,E,20.0,1991.0
93015141,K,,1975.0
91397184,K,7.0,1959.0
22101659,E,33.0,1979.0
95048625,E,33.0,1970.0
96466843,K,,1984.0
49037834,K,34.0,1985.0
83513254,E,35.0,1951.0
94315188,K,54.0,1962.0
89620720,E,35.0,1986.0
89632058,K,25.0,1996.0
102160475,K,78.0,2002.0
85318552,E,6.0,1992.0
99585953,K,19.0,1978.0
10811644,E,9.0,1978.0
95826047,K,34.0,1994.0
93191613,K,34.0,1987.0
93772457,K,,1992.0
94266431,K,,1960.0
101862427,E,6.0,1989.0
100968159,E,26.0,1981.0
95606385,E,,1961.0
101332950,E,23.0,1990.0
96904291,E,,1991.0
100037063,E,38.0,1992.0
94123300,E,6.0,1975.0
100240901,K,6.0,1984.0
68169649,K,,1977.0
99501163,K,42.0,1981.0
94560870,E,7.0,1984.0
97294103,E,33.0,1981.0
47573938,K,,1965.0
93078866,K,6.0,1987.0
96296693,K,34.0,2000.0
98281868,K,6.0,1991.0
100386907,E,41.0,1980.0
79816951,E,,1987.0
97055334,K,33.0,1969.0
93457422,K,,1986.0
97042467,K,,1991.0
88988244,E,,1991.0
94944259,E,35.0,1993.0
91928312,E,35.0,1978.0
100789872,E,42.0,1977.0
101557975,E,70.0,1983.0
100563909,E,48.0,1987.0
95555222,K,77.0,1988.0
96871419,K,,1976.0
84474469,E,35.0,1978.0
100716767,E,,1985.0
96914140,K,,1986.0
95253788,E,,1982.0
97859449,K,34.0,1995.0
93483646,K,,1994.0
97790769,K,,1999.0
99414701,K,48.0,1996.0
97505445,E,,1975.0
92970014,E,35.0,1990.0
94158252,K,41.0,1964.0
100663116,E,17.0,1992.0
98559810,E,,1993.0
96760956,K,17.0,1995.0
94282602,K,34.0,1977.0
94366902,E,16.0,1988.0
22656401,E,45.0,1975.0
99840077,K,48.0,1978.0
94372204,K,34.0,1978.0
97678899,E,7.0,1997.0
94611177,E,,1977.0
96279849,K,12.0,1977.0
18802407,K,27.0,1979.0
99338252,K,,1982.0
89866402,E,65.0,1988.0
96471146,K,34.0,1978.0
94975642,K,35.0,1988.0
90442617,E,35.0,1981.0
92833653,K,,1969.0
80194773,K,54.0,1992.0
102215676,E,7.0,1971.0
83373488,K,41.0,1970.0
98684507,K,,1980.0
99713973,E,1.0,1999.0
95817115,E,,1986.0
24305150,E,35.0,1979.0
97219652,E,6.0,1991.0
101623902,E,,1993.0
96544047,E,68.0,1990.0
99305319,K,55.0,1966.0
94797376,E,31.0,1980.0
97358440,E,34.0,1975.0
98889731,E,32.0,1995.0
93428180,K,35.0,1970.0
99317982,E,38.0,1952.0
101436847,K,35.0,1979.0
100314801,E,34.0,1989.0
98819114,K,16.0,1935.0
93093426,E,,1988.0
88078213,E,,1990.0
20550281,E,34.0,1972.0
93314087,K,34.0,1996.0
93669090,E,7.0,2000.0
93288067,K,34.0,1998.0
94696966,K,,1981.0
102248548,E,5.0,1962.0
94676778,E,35.0,1982.0
99937530,K,27.0,1997.0
95436622,E,6.0,1937.0
93317696,K,,1967.0
94054416,E,38.0,1978.0
94791727,E,,1983.0
95409256,K,,1992.0
6723489,K,41.0,1981.0
99068140,K,,1986.0
100012103,E,6.0,1975.0
102080192,K,35.0,1993.0
93421002,K,,1981.0
42872088,E,,1971.0
93953333,K,6.0,1973.0
95811161,E,16.0,1977.0
39768211,K,48.0,1984.0
92845582,E,9.0,1983.0
101475673,E,1.0,1973.0
99648597,K,55.0,1976.0
95111330,K,34.0,1942.0
101726392,E,42.0,1979.0
102145263,K,34.0,1995.0
101409216,E,7.0,2001.0
93465681,E,59.0,1956.0
97447960,E,21.0,1988.0
95721273,E,35.0,1985.0
91327627,E,6.0,1977.0
100797315,K,16.0,2001.0
93769561,K,21.0,1986.0
89743663,E,34.0,1977.0
89199117,K,20.0,1973.0
100588053,K,34.0,2000.0
100215268,E,,2000.0
93360091,E,26.0,1966.0
98848621,K,27.0,2000.0
98266635,E,41.0,1978.0
101955781,E,43.0,1979.0
93749373,K,20.0,1965.0
13789478,E,6.0,1942.0
97970381,E,31.0,1985.0
98546800,K,1.0,1996.0
101839669,K,42.0,1996.0
100669070,E,34.0,1991.0
100883369,E,40.0,1996.0
93021728,E,,1983.0
97432462,K,,1984.0
97891240,E,22.0,2000.0
94649004,K,7.0,1997.0
94295000,E,1.0,1988.0
100061268,E,,1970.0
93228155,K,34.0,1972.0
101914854,K,55.0,1998.0
100123647,E,34.0,1986.0
100327485,K,,1996.0
88295652,E,7.0,1982.0
100529773,K,20.0,1990.0
99580773,E,35.0,1952.0
97801556,K,59.0,1982.0
94594537,E,35.0,1978.0
87942321,E,6.0,1956.0
101986226,E,34.0,1965.0
100615949,E,35.0,1991.0
102208641,K,,1996.0
89569414,K,,1986.0
100346653,K,34.0,2002.0
97560524,E,,1985.0
21414899,E,1.0,1971.0
100656733,E,40.0,1987.0
99433747,E,27.0,1996.0
94029456,E,2.0,1988.0
98170385,E,7.0,1994.0
95166857,K,,1996.0
20913074,K,14.0,1945.0
82769764,E,41.0,1974.0
76201318,E,34.0,1986.0
94707692,K,34.0,1993.0
8878427,E,48.0,1983.0
101523492,E,,1992.0
100800190,K,34.0,1985.0
100027458,K,1.0,2002.0
97578081,E,52.0,1995.0
90960266,E,57.0,1988.0
95724087,K,34.0,1998.0
99742542,E,33.0,1979.0
96532831,E,38.0,1976.0
97015753,K,,1994.0
100144243,E,,1980.0
93496391,K,,1957.0
94660016,E,27.0,1981.0
94812119,E,,1989.0
94330625,E,,1972.0
88199463,E,34.0,1975.0
97627063,E,,1998.0
101808551,E,34.0,1992.0
98555038,E,27.0,1989.0
97484115,K,20.0,1983.0
78742051,E,,1984.0
96788587,K,,1990.0
98485359,E,7.0,1972.0
99755491,K,34.0,1967.0
95322529,E,58.0,1972.0
101887284,E,56.0,1977.0
101953701,K,21.0,2000.0
94859143,K,35.0,1954.0
43248074,E,34.0,1962.0
94079824,K,48.0,1988.0
93687993,K,,1995.0
101611647,K,7.0,2001.0
96641826,E,34.0,1971.0
96192041,E,,1986.0
100450693,E,44.0,1986.0
20679525,K,10.0,1990.0
93695110,E,43.0,1955.0
97763199,K,16.0,1984.0
97436969,E,16.0,1980.0
69979025,K,35.0,1976.0
96059922,E,15.0,1958.0
93759426,K,,1994.0
95195630,E,35.0,1990.0
101684609,K,33.0,1999.0
94713850,E,35.0,1971.0
100068528,E,,1994.0
101105580,K,,1970.0
19189323,K,34.0,1987.0
99922358,E,,1971.0
96758325,E,3.0,1962.0
95479547,E,,1947.0
93389272,K,,1977.0
100128154,K,65.0,1973.0
95543190,E,,1978.0
99552204,E,52.0,1984.0
100960491,K,34.0,1986.0
100237658,E,16.0,1987.0
94114837,K,35.0,1974.0
92950213,E,34.0,1990.0
97009105,K,37.0,1979.0
95206560,E,47.0,1963.0
92925804,K,,1990.0
98804024,E,7.0,1977.0
101487337,E,33.0,1965.0
101399468,K,9.0,1974.0
100012164,E,52.0,1987.0
95915098,K,60.0,2000.0
93295958,E,,1979.0
101476468,E,,1991.0
100718500,K,72.0,1997.0
88333540,E,40.0,1981.0
102111432,E,10.0,1955.0
98371001,E,34.0,1995.0
95554120,E,31.0,1977.0
100366658,E,52.0,1977.0
96932778,E,51.0,1992.0
93316228,E,31.0,1989.0
94101827,K,34.0,1991.0
91667601,E,34.0,1981.0
102087023,E,21.0,1988.0
90943157,K,35.0,1997.0
99165450,K,34.0,1981.0
93494698,K,48.0,1958.0
92682263,K,35.0,1966.0
102158334,E,,1981.0
96730429,K,7.0,2000.0
96326179,E,6.0,1970.0
100403465,E,35.0,1986.0
92985552,E,33.0,1974.0
101188799,E,22.0,1961.0
89349813,E,35.0,1983.0
93361437,K,22.0,1982.0
74977190,E,23.0,1947.0
96499633,E,12.0,1980.0
7666045,E,10.0,1943.0
98421043,E,,1967.0
95832695,E,31.0,1974.0
95690216,K,68.0,1993.0
98398367,E,6.0,1990.0
101058617,K,46.0,1976.0
96633506,E,78.0,1979.0
96577388,K,55.0,1969.0
95993648,E,34.0,1984.0
99842748,K,55.0,1965.0
102085412,K,,1993.0
101282765,E,34.0,1984.0
95669559,K,,1990.0
97936184,E,33.0,2000.0
100494964,E,1.0,1966.0
97065509,E,34.0,1972.0
93443249,E,,1971.0
90809366,E,59.0,1965.0
44978004,E,80.0,1978.0
99184700,E,,1981.0
93283825,E,65.0,1973.0
92806205,K,34.0,1983.0
97703695,E,31.0,1998.0
93755878,E,21.0,1990.0
95357603,E,31.0,1979.0
94369186,E,,1984.0
21197439,K,9.0,1983.0
95547493,E,,1990.0
101890853,K,,1994.0
102111840,E,7.0,2001.0
101278422,E,34.0,1975.0
93579080,K,7.0,1984.0
5461799,K,64.0,1983.0
94665358,E,7.0,1982.0
95393432,K,,1960.0
93127480,E,,1988.0
94140205,K,2.0,1989.0
93874314,E,41.0,1962.0
100292329,K,35.0,1980.0
95300261,E,,1979.0
83035960,E,56.0,1987.0
99560299,K,,1991.0
22179637,E,55.0,1978.0
89412314,K,35.0,1960.0
97032780,E,,1986.0
93459624,E,,1987.0
8560904,E,39.0,1971.0
57010346,E,,1991.0
99228237,E,24.0,1997.0
99587869,K,7.0,1980.0
101265391,E,6.0,1994.0
80891096,K,34.0,1987.0
49211879,K,34.0,1995.0
90001886,K,34.0,1954.0
92985817,K,,1976.0
95856614,E,55.0,1982.0
101104234,K,,1989.0
95662707,K,45.0,1950.0
21383495,E,10.0,1965.0
99477732,K,80.0,1984.0
98618824,K,,1998.0
96506464,K,48.0,1951.0
20569041,E,34.0,1976.0
98664155,E,66.0,1995.0
81763014,E,,1967.0
96278156,E,77.0,1981.0
99005700,K,,1988.0
96499776,K,6.0,1999.0
96160250,K,41.0,1998.0
98874824,K,,1989.0
95694437,E,35.0,1983.0
94754695,E,,1981.0
95869910,E,31.0,1978.0
93881961,E,,1991.0
95850170,K,45.0,1980.0
99853678,K,34.0,1949.0
101419452,E,34.0,2001.0
94484196,K,34.0,1980.0
95156192,E,,1957.0
96782143,K,34.0,1978.0
99276586,E,,1993.0
96709303,E,46.0,1998.0
101278605,E,42.0,1976.0
98786364,E,,1988.0
100429811,K,34.0,1973.0
100166776,E,6.0,1980.0
93316880,E,,1985.0
99319185,E,71.0,1980.0
89215267,E,,1989.0
100165022,E,,1972.0
93080395,E,42.0,1999.0
96804798,K,,1970.0
99759243,E,15.0,2001.0
16492653,E,6.0,1950.0
98818216,E,61.0,1969.0
95485644,E,,1985.0
96346510,E,23.0,1977.0
97884245,K,48.0,1962.0
92903067,E,33.0,1983.0
92339311,K,63.0,1998.0
93105885,E,7.0,1966.0
94680978,K,,1995.0
95327831,K,34.0,1979.0
101999297,E,74.0,1990.0
1263181,K,,1942.0
96511644,E,,1983.0
94255215,K,35.0,1994.0
95978150,K,34.0,1964.0
18966235,E,,1982.0
99434338,E,27.0,1989.0
102058515,E,41.0,1964.0
99506240,E,63.0,1998.0
94642764,K,35.0,1998.0
97260680,E,27.0,1975.0
97376527,E,,1992.0
92998032,K,50.0,1997.0
8875327,K,41.0,1953.0
95283621,K,35.0,1994.0
97049073,E,7.0,1980.0
101441047,K,42.0,1998.0
101232601,K,,1983.0
93900334,E,34.0,1975.0
93343655,E,21.0,1983.0
95695253,E,15.0,2000.0
21203557,K,34.0,1980.0
81496063,E,35.0,1984.0
6656134,K,34.0,1968.0
4542041,K,14.0,1982.0
94119792,E,7.0,1997.0
91642233,E,,1991.0
95016405,K,10.0,1965.0
83597432,K,,1990.0
98080293,K,34.0,1983.0
99078071,E,60.0,1990.0
94945176,K,,1996.0
99707121,K,45.0,1954.0
7149109,K,26.0,1987.0
83441005,E,27.0,1987.0
96535115,E,3.0,1959.0
100012225,K,34.0,1986.0
96059167,K,,1991.0
93520983,K,,1943.0
95459277,E,48.0,1958.0
45894641,E,,1985.0
96863751,E,7.0,1972.0
95740319,E,7.0,1975.0
68373058,E,,1970.0
96144548,E,35.0,1971.0
88413150,K,35.0,1980.0
99019301,K,,1973.0
95617967,E,31.0,2000.0
93147586,E,45.0,1980.0
93705693,E,34.0,1982.0
101683711,E,33.0,1954.0
100685485,E,,1947.0
101593171,E,35.0,1997.0
46527260,K,,1980.0
96479363,E,,1971.0
94874477,E,,1958.0
99314087,E,42.0,1993.0
99472247,E,6.0,1968.0
98660668,K,35.0,1990.0
93703144,K,,1971.0
94597881,E,,1964.0
95328014,K,6.0,1986.0
96325506,K,41.0,1939.0
98432217,K,,1994.0
99712749,E,9.0,1971.0
95863588,K,6.0,1965.0
89212371,E,,1989.0
98150197,K,34.0,1990.0
99046198,K,41.0,1996.0
101877149,K,81.0,2002.0
6694226,E,7.0,1979.0
97405626,K,4.0,1989.0
98312639,E,1.0,1996.0
47130576,K,1.0,1966.0
100366494,E,39.0,1982.0
75033268,K,10.0,1970.0
92428383,K,27.0,1970.0
91371347,K,34.0,1999.0
96994137,K,50.0,1986.0
97908328,E,74.0,1952.0
95116754,K,31.0,1988.0
101123463,K,16.0,1981.0
101293369,K,42.0,2002.0
90257009,K,35.0,1990.0
101337293,K,9.0,1959.0
95380197,K,,1956.0
96914201,E,10.0,1986.0
55491228,E,35.0,1962.0
95039142,K,,1956.0
100745866,K,,1993.0
97794643,E,34.0,1994.0
98410622,E,35.0,1962.0
93916158,K,,1993.0
94573411,K,64.0,1968.0
89940159,K,,1968.0
100743643,E,35.0,2001.0
99150217,K,,1975.0
101632466,K,,1979.0
96193978,K,7.0,1975.0
94660342,K,1.0,1975.0
93497981,K,77.0,1975.0
96786017,E,,1988.0
99508320,E,7.0,1985.0
97369145,K,35.0,1981.0
99822213,K,5.0,1963.0
41502728,K,34.0,1964.0
100019403,E,,1960.0
100787649,K,,1997.0
44277948,K,10.0,1977.0
99457748,E,,1956.0
102049318,K,21.0,1981.0
94794602,K,6.0,1991.0
97514478,E,17.0,1962.0
94315718,E,33.0,1989.0
93403750,E,,1986.0
23400665,E,59.0,1985.0
93140347,K,34.0,1949.0
91738952,K,,1981.0
94584993,K,54.0,1951.0
20208410,E,34.0,1956.0
97537215,E,35.0,1966.0
100138716,E,,1983.0
94435439,K,34.0,1960.0
96249709,K,34.0,1989.0
94669579,E,33.0,1987.0
93054089,E,9.0,1955.0
101852271,E,63.0,1989.0
93332582,E,6.0,1984.0
93169263,K,,1992.0
101820072,E,34.0,1987.0
80361945,E,35.0,1990.0
96164879,E,6.0,1948.0
89609443,E,34.0,1983.0
78433317,K,28.0,1992.0
102002702,K,,1987.0
98854718,K,7.0,1969.0
91099910,K,,1994.0
93504486,E,20.0,1960.0
101863058,E,34.0,1989.0
98099543,K,27.0,1989.0
100128928,E,,1990.0
94257417,E,3.0,1989.0
95798048,K,77.0,1982.0
97566865,E,31.0,1979.0
95320163,E,67.0,2000.0
97607975,E,1.0,1982.0
101355666,E,34.0,1985.0
101468943,K,7.0,1977.0
95387518,K,55.0,1993.0
5735459,E,21.0,1972.0
101828922,E,45.0,2000.0
98660138,E,6.0,1975.0
96263596,E,34.0,1979.0
100171058,K,34.0,1955.0
99155519,E,46.0,1981.0
98758264,E,7.0,1993.0
100847336,E,22.0,2002.0
99296631,K,48.0,1999.0
99732733,E,65.0,1979.0
94050235,K,6.0,1972.0
97017078,E,34.0,1982.0
92888568,K,33.0,1977.0
93615071,K,34.0,1972.0
101986001,K,26.0,1969.0
91466516,K,1.0,1976.0
93281806,K,,1969.0
99816238,K,21.0,1999.0
95983105,E,7.0,1957.0
100452018,E,34.0,1980.0
99575593,E,6.0,1981.0
96411764,K,,1980.0
96791115,E,6.0,1994.0
94615642,K,41.0,1989.0
94778288,K,47.0,2000.0
101277055,K,33.0,1996.0
98289555,E,,1983.0
99016079,K,,1998.0
91736933,E,54.0,1991.0
93146730,K,11.0,1981.0
101950254,K,19.0,1989.0
95123055,E,37.0,1984.0
101806042,K,59.0,1957.0
100623453,K,1.0,1975.0
99597922,E,47.0,1992.0
98970544,E,42.0,1995.0
101694376,K,16.0,1997.0
94402628,E,10.0,1959.0
93145771,E,3.0,1977.0
97882716,K,35.0,1988.0
99376935,E,42.0,1983.0
82735668,K,,1988.0
93052621,K,60.0,1984.0
96154866,K,6.0,1985.0
98123830,K,,1968.0
101531118,E,1.0,1980.0
89042751,E,,1980.0
96300342,E,46.0,1988.0
98485399,E,11.0,1993.0
97643722,K,20.0,2001.0
94307316,K,,1979.0
93378647,E,,1987.0
86346937,E,,1990.0
95701125,K,1.0,1959.0
93549409,E,,1982.0
97309906,E,65.0,1978.0
19501197,E,70.0,1968.0
99034921,K,35.0,1994.0
95428689,K,,1986.0
94567354,K,35.0,1978.0
97089939,E,,1989.0
95596229,K,34.0,1983.0
94975152,K,,1988.0
101151767,K,43.0,1979.0
92273323,K,34.0,1963.0
94262923,E,,1954.0
99970095,K,63.0,1993.0
84116814,K,34.0,1975.0
100802209,K,54.0,1990.0
95668192,E,32.0,1972.0
94901782,E,34.0,1974.0
95439884,E,16.0,1953.0
93063816,E,34.0,1979.0
98430545,K,36.0,1993.0
98524307,E,9.0,1984.0
95551163,K,16.0,1995.0
97763851,K,22.0,1980.0
99151420,K,,1983.0
101538643,K,34.0,1992.0
99102459,E,16.0,1999.0
94241185,E,,1946.0
93681936,K,3.0,1994.0
98029721,E,,1994.0
88256254,E,5.0,1989.0
96064999,K,,1984.0
13955121,E,,1970.0
98978191,E,41.0,1965.0
20024352,E,7.0,1941.0
100967730,K,34.0,1991.0
5938521,E,48.0,1955.0
96435500,E,27.0,1977.0
94800781,E,16.0,1976.0
89532565,E,34.0,1985.0
96246283,K,34.0,1944.0
95254114,E,34.0,1993.0
94171159,K,35.0,1953.0
101992037,E,48.0,1998.0
94487397,K,42.0,1951.0
94871989,E,33.0,1986.0
96076949,K,34.0,1957.0
98385662,K,6.0,2001.0
100543822,E,34.0,1968.0
101953680,E,31.0,1988.0
99498593,E,34.0,1964.0
94100746,K,54.0,1998.0
99404627,E,56.0,1988.0
99711199,E,55.0,1993.0
98455036,E,80.0,1998.0
93250606,E,35.0,1983.0
99963529,E,78.0,2002.0
11048842,E,25.0,1980.0
98879249,K,6.0,1956.0
100957717,E,,1994.0
100363068,E,1.0,1991.0
94751860,E,26.0,1989.0
45082532,E,34.0,1982.0
77311658,E,45.0,1946.0
100309804,K,48.0,1980.0
92837241,K,34.0,1980.0
97744805,K,,2000.0
24863215,E,14.0,1967.0
94825903,K,34.0,1969.0
93626266,E,53.0,1973.0
100608750,K,61.0,1988.0
20855507,E,35.0,1954.0
97473429,E,34.0,1994.0
74166019,E,35.0,1980.0
98124217,K,35.0,1979.0
95670150,K,10.0,1972.0
100082394,K,35.0,1969.0
90472694,E,34.0,1995.0
96820479,K,34.0,1995.0
90143650,K,34.0,1994.0
96487805,K,,1999.0
93554976,E,34.0,1997.0
99333255,E,,1963.0
17543163,K,9.0,1982.0
95525795,K,35.0,1976.0
18454601,K,33.0,1974.0
97832001,E,1.0,1979.0
96480301,K,,1990.0
42123805,K,34.0,1953.0
97336069,E,7.0,1977.0
101599798,E,26.0,1995.0
97106680,E,35.0,1957.0
98360050,E,34.0,1989.0
92843624,K,35.0,1964.0
95854452,K,33.0,1963.0
100235353,K,34.0,1988.0
8205737,E,64.0,1987.0
89858856,K,,1971.0
101343125,K,52.0,1973.0
88369756,E,,1980.0
97936346,K,34.0,1996.0
99435663,K,35.0,1980.0
98706672,K,,1998.0
93089428,K,,1979.0
88065365,E,,1971.0
90171138,K,,1965.0
97393003,K,34.0,1974.0
101385112,K,35.0,1997.0
79332458,K,61.0,1995.0
98229868,K,,1961.0
101711199,E,3.0,1979.0
100648249,E,34.0,1984.0
102207396,K,53.0,1982.0
101630243,K,35.0,1986.0
93269244,E,34.0,1984.0
95225177,E,23.0,1961.0
101025194,K,,1994.0
89051723,K,,1953.0
88657812,E,35.0,1983.0
91259986,K,34.0,1956.0
95616907,E,,1979.0
99105273,E,,1996.0
101508646,K,33.0,2001.0
89533381,K,,1972.0
95873090,E,9.0,1945.0
88981106,E,55.0,1992.0
23331251,K,,1977.0
97980413,E,6.0,1982.0
97199504,E,42.0,1970.0
93750025,E,25.0,1956.0
91652816,E,21.0,1982.0
95816686,K,35.0,1966.0
94632200,K,64.0,1979.0
100222833,E,59.0,1960.0
99834876,K,34.0,1996.0
98728675,E,46.0,1989.0
94742806,K,6.0,1980.0
102009594,K,,1994.0
96751656,E,16.0,1979.0
95248730,E,34.0,1979.0
102139185,K,6.0,1995.0
94137757,E,,1995.0
94131313,K,41.0,1980.0
101795642,K,56.0,2002.0
102070791,K,38.0,1999.0
90920134,E,9.0,1977.0
19369730,E,,1965.0
95774108,K,55.0,1990.0
96198117,K,61.0,1959.0
96312618,E,15.0,1979.0
81698208,E,1.0,1945.0
102077071,E,35.0,1981.0
99515742,K,6.0,1984.0
96448632,E,,1971.0
100366086,E,1.0,1989.0
98229847,K,35.0,1970.0
93157027,K,34.0,1956.0
101530506,E,48.0,1974.0
100800373,K,6.0,1967.0
94283172,E,,1978.0
93244427,E,34.0,1986.0
102235700,E,80.0,1971.0
97737076,K,66.0,2000.0
78125174,K,35.0,1971.0
23221318,E,7.0,1964.0
94307642,K,35.0,1973.0
95027722,E,59.0,1952.0
89209944,E,7.0,1984.0
91328340,E,22.0,1991.0
92711810,K,41.0,1993.0
100262862,K,34.0,1998.0
97947419,E,12.0,1958.0
97374487,K,37.0,1980.0
96999500,K,6.0,1966.0
19297706,E,32.0,1989.0
100675085,K,34.0,1953.0
98113348,K,34.0,1965.0
95713727,E,54.0,1991.0
101788464,K,,1991.0
96371775,K,16.0,1958.0
101585116,E,9.0,2001.0
100088939,E,34.0,1988.0
98959185,K,34.0,2000.0
90207232,K,,1976.0
99180927,E,,2000.0
100447103,E,,1965.0
96180682,K,34.0,1969.0
99820663,E,59.0,2002.0
12773449,E,,1978.0
93899314,K,10.0,1988.0
58894621,K,34.0,1983.0
94139633,E,17.0,1953.0
96880309,E,,1992.0
84983491,E,17.0,1982.0
93445573,E,,1993.0
94778614,E,32.0,1985.0
100924662,E,,1979.0
95652164,K,34.0,1987.0
95717683,E,,1958.0
12546262,E,34.0,1941.0
96126236,E,7.0,1981.0
100002477,K,55.0,1959.0
99332031,E,7.0,1945.0
88161350,E,27.0,1988.0
3456150,K,,1972.0
93042404,E,9.0,1975.0
101245651,E,9.0,1971.0
92923356,K,,1982.0
100113960,K,48.0,1994.0
95340942,K,,1971.0
97692540,E,7.0,1980.0
98005087,E,,1986.0
6352008,K,6.0,1936.0
95547186,K,20.0,1970.0
99963243,E,7.0,1995.0
99781490,K,34.0,1962.0
101078723,K,16.0,1997.0
95402444,K,,1975.0
94271956,K,9.0,1948.0
98239452,K,40.0,1961.0
98165796,K,54.0,1981.0
96356481,E,,1967.0
101853596,K,33.0,2002.0
98284844,E,1.0,1989.0
98716725,K,35.0,1954.0
96210475,K,68.0,2001.0
99717561,K,6.0,1998.0
19199702,E,35.0,1963.0
96921888,K,,1960.0
93611441,E,35.0,1987.0
92744335,E,61.0,1979.0
99901741,K,33.0,1994.0
96425365,E,35.0,1973.0
101020891,E,33.0,1983.0
100504588,E,6.0,1984.0
85136757,E,,1987.0
102070301,E,34.0,1973.0
99799537,K,47.0,2000.0
99632527,K,28.0,2001.0
100110004,E,67.0,1966.0
100816054,E,,1980.0
95486561,K,34.0,1992.0
99023032,K,,1977.0
88302727,K,33.0,1960.0
101251157,K,16.0,1983.0
95129865,K,1.0,1970.0
101031352,E,34.0,1994.0
60347995,E,,1959.0
101675513,K,16.0,1985.0
98828473,E,7.0,1987.0
102006576,K,81.0,1995.0
97356644,K,,1998.0
92899681,E,,1974.0
101396164,E,43.0,1996.0
99065427,K,34.0,1996.0
95914547,K,38.0,1994.0
94710077,K,6.0,1998.0
93529404,K,38.0,1988.0
68423201,K,20.0,1981.0
98429933,K,54.0,1976.0
101399712,E,34.0,1947.0
96313434,K,,1981.0
101503609,E,10.0,1988.0
97344164,K,1.0,1990.0
100293185,E,55.0,1983.0
94763667,K,7.0,1966.0
19462880,E,20.0,1971.0
